two_theta_deg,intensity
2.381999999999991857e+01,0.000000000000000000e+00
2.383999999999991815e+01,0.000000000000000000e+00
2.385999999999991772e+01,0.000000000000000000e+00
2.387999999999991729e+01,0.000000000000000000e+00
2.389999999999991687e+01,0.000000000000000000e+00
2.391999999999991644e+01,0.000000000000000000e+00
2.393999999999991601e+01,0.000000000000000000e+00
2.395999999999991559e+01,0.000000000000000000e+00
2.397999999999991516e+01,0.000000000000000000e+00
2.399999999999991473e+01,0.000000000000000000e+00
2.401999999999991431e+01,0.000000000000000000e+00
2.403999999999991388e+01,0.000000000000000000e+00
2.405999999999991346e+01,0.000000000000000000e+00
2.407999999999991303e+01,0.000000000000000000e+00
2.409999999999991260e+01,0.000000000000000000e+00
2.411999999999991218e+01,0.000000000000000000e+00
2.413999999999991175e+01,0.000000000000000000e+00
2.415999999999991132e+01,0.000000000000000000e+00
2.417999999999991090e+01,0.000000000000000000e+00
2.419999999999991047e+01,0.000000000000000000e+00
2.421999999999991005e+01,0.000000000000000000e+00
2.423999999999990962e+01,0.000000000000000000e+00
2.425999999999990919e+01,0.000000000000000000e+00
2.427999999999990877e+01,0.000000000000000000e+00
2.429999999999990834e+01,0.000000000000000000e+00
2.431999999999990791e+01,0.000000000000000000e+00
2.433999999999990749e+01,0.000000000000000000e+00
2.435999999999990706e+01,0.000000000000000000e+00
2.437999999999990663e+01,0.000000000000000000e+00
2.439999999999990621e+01,0.000000000000000000e+00
2.441999999999990578e+01,0.000000000000000000e+00
2.443999999999990536e+01,0.000000000000000000e+00
2.445999999999990493e+01,0.000000000000000000e+00
2.447999999999990450e+01,0.000000000000000000e+00
2.449999999999990408e+01,0.000000000000000000e+00
2.451999999999990365e+01,0.000000000000000000e+00
2.453999999999990322e+01,0.000000000000000000e+00
2.455999999999990280e+01,0.000000000000000000e+00
2.457999999999990237e+01,0.000000000000000000e+00
2.459999999999990195e+01,0.000000000000000000e+00
2.461999999999990152e+01,0.000000000000000000e+00
2.463999999999990109e+01,0.000000000000000000e+00
2.465999999999990067e+01,0.000000000000000000e+00
2.467999999999990024e+01,0.000000000000000000e+00
2.469999999999989981e+01,0.000000000000000000e+00
